,0,1,2
32772,1991,31-10-2014,frozen fish
32773,2241,17-02-2014,rolls/buns
32774,2794,18-02-2014,canned beer
32775,3871,05-10-2014,waffles
32776,4085,15-04-2014,bottled water
32777,3964,11-03-2014,whipped/sour cream
32778,1111,24-10-2014,sugar
32779,1294,14-08-2014,other vegetables
32780,1338,11-08-2014,canned beer
32781,1079,07-10-2014,sweet spreads
32782,1794,14-04-2014,soda
32783,4715,10-11-2014,rolls/buns
32784,4694,01-06-2014,whipped/sour cream
32785,4156,19-08-2014,whole milk
32786,4264,16-03-2014,yogurt
32787,1732,03-04-2014,flour
32788,1161,26-01-2014,bottled beer
32789,4058,07-02-2014,berries
32790,4183,08-10-2014,salty snack
32791,4371,29-03-2014,specialty chocolate
32792,3218,06-01-2014,waffles
32793,3094,02-07-2014,soda
32794,2082,10-10-2014,rolls/buns
32795,3015,31-01-2014,margarine
32796,4582,22-06-2014,root vegetables
32797,4851,20-05-2014,chocolate
32798,3766,20-02-2014,rolls/buns
32799,4199,05-04-2014,curd
32800,3663,28-08-2014,sugar
32801,2044,17-03-2014,whole milk
32802,1566,30-01-2014,bottled beer
32803,3698,22-09-2014,domestic eggs
32804,3815,30-01-2014,rolls/buns
32805,4634,10-05-2014,specialty chocolate
32806,2051,03-12-2014,newspapers
32807,2252,17-12-2014,shopping bags
32808,4502,04-06-2014,frozen vegetables
32809,2169,25-06-2014,bottled beer
32810,3237,07-08-2014,sweet spreads
32811,1999,31-05-2014,dog food
32812,2175,02-11-2014,butter
32813,4177,05-02-2014,yogurt
32814,2014,08-08-2014,soft cheese
32815,2991,22-04-2014,shopping bags
32816,3334,09-01-2014,liquor (appetizer)
32817,1580,24-02-2014,sliced cheese
32818,4094,14-07-2014,fruit/vegetable juice
32819,4163,05-11-2014,newspapers
32820,2991,01-03-2014,waffles
32821,4744,23-12-2014,salty snack
32822,3896,02-04-2014,misc. beverages
32823,2560,19-04-2014,specialty bar
32824,2236,07-01-2014,candy
32825,2778,29-06-2014,other vegetables
32826,3960,14-05-2014,margarine
32827,2258,21-01-2014,ice cream
32828,4286,22-11-2014,yogurt
32829,2239,23-11-2014,soda
32830,4728,11-06-2014,instant coffee
32831,3439,28-03-2014,female sanitary products
32832,3353,13-07-2014,sliced cheese
32833,2127,19-11-2014,specialty cheese
32834,1513,29-05-2014,bottled beer
32835,1134,11-05-2014,yogurt
32836,1286,26-04-2014,pickled vegetables
32837,1123,09-08-2014,yogurt
32838,4327,05-08-2014,frozen vegetables
32839,4814,01-12-2014,other vegetables
32840,3277,28-08-2014,hygiene articles
32841,4272,06-05-2014,whole milk
32842,3363,06-08-2014,salty snack
32843,1896,16-12-2014,light bulbs
32844,2524,13-10-2014,whole milk
32845,4243,02-07-2014,white wine
32846,4930,13-08-2014,dessert
32847,3465,27-01-2014,long life bakery product
32848,3938,16-08-2014,cereals
32849,2849,11-02-2014,newspapers
32850,1894,19-08-2014,cream cheese 
32851,2738,11-02-2014,frozen meals
32852,1000,24-06-2014,salty snack
32853,2626,14-02-2014,other vegetables
32854,4216,17-11-2014,light bulbs
32855,1810,09-06-2014,baking powder
32856,1125,30-05-2014,rolls/buns
32857,4392,10-07-2014,whipped/sour cream
32858,3957,19-07-2014,cake bar
32859,4084,28-09-2014,curd
32860,3672,19-06-2014,margarine
32861,3531,18-03-2014,napkins
32862,2066,05-02-2014,pickled vegetables
32863,4376,23-07-2014,yogurt
32864,1662,27-01-2014,fruit/vegetable juice
32865,3728,17-06-2014,whipped/sour cream
32866,2045,02-04-2014,soft cheese
32867,2067,05-04-2014,yogurt
32868,3743,16-10-2014,brown bread
32869,1735,22-04-2014,candy
32870,1547,07-07-2014,cling film/bags
32871,2451,26-02-2014,bottled water
32872,1661,02-03-2014,whipped/sour cream
32873,2365,29-11-2014,misc. beverages
32874,4932,14-05-2014,brown bread
32875,2310,31-10-2014,root vegetables
32876,2138,03-11-2014,brown bread
32877,2903,08-05-2014,sugar
32878,1512,03-06-2014,yogurt
32879,3204,16-12-2014,frozen fish
32880,3324,10-11-2014,coffee
32881,1653,29-05-2014,margarine
32882,1428,23-08-2014,UHT-milk
32883,4598,05-11-2014,pickled vegetables
32884,3062,09-07-2014,baking powder
32885,4681,13-01-2014,bottled water
32886,4671,13-08-2014,soda
32887,4533,13-04-2014,curd
32888,2579,12-12-2014,cream cheese 
32889,3493,09-02-2014,canned beer
32890,1450,04-02-2014,pickled vegetables
32891,1961,06-04-2014,frozen vegetables
32892,4302,07-10-2014,sparkling wine
32893,3950,22-01-2014,cat food
32894,2718,09-02-2014,whole milk
32895,1870,01-02-2014,fruit/vegetable juice
32896,3855,07-05-2014,specialty chocolate
32897,4107,03-06-2014,whipped/sour cream
32898,3476,05-07-2014,white bread
32899,4721,01-05-2014,cream cheese 
32900,3208,20-09-2014,long life bakery product
32901,4349,11-08-2014,cream cheese 
32902,1378,10-12-2014,UHT-milk
32903,4929,27-06-2014,dessert
32904,3186,24-04-2014,misc. beverages
32905,1482,24-09-2014,mayonnaise
32906,1145,13-09-2014,bottled beer
32907,2777,14-09-2014,chocolate
32908,1232,08-08-2014,pasta
32909,2825,21-04-2014,mustard
32910,3785,13-02-2014,fruit/vegetable juice
32911,3000,22-08-2014,fruit/vegetable juice
32912,1980,17-07-2014,salty snack
32913,2154,24-09-2014,soda
32914,1242,16-12-2014,butter
32915,1824,28-11-2014,newspapers
32916,2774,28-06-2014,whole milk
32917,2366,11-10-2014,other vegetables
32918,1987,26-12-2014,chocolate
32919,2306,07-05-2014,bottled water
32920,4979,28-02-2014,beverages
32921,4543,29-06-2014,curd
32922,4021,23-04-2014,newspapers
32923,4623,19-11-2014,cat food
32924,4547,07-09-2014,napkins
32925,2729,22-08-2014,whole milk
32926,4471,13-04-2014,pet care
32927,1625,24-12-2014,frozen meals
32928,2787,30-09-2014,margarine
32929,4541,06-07-2014,margarine
32930,3529,26-02-2014,pastry
32931,2984,22-04-2014,canned beer
32932,1685,18-10-2014,whole milk
32933,4520,23-03-2014,pastry
32934,2355,15-01-2014,chocolate
32935,3883,05-03-2014,UHT-milk
32936,4922,12-07-2014,margarine
32937,3423,16-07-2014,whipped/sour cream
32938,1129,21-12-2014,cream cheese 
32939,4018,21-02-2014,newspapers
32940,3189,01-07-2014,dish cleaner
32941,1235,01-11-2014,bottled water
32942,2262,06-10-2014,domestic eggs
32943,4100,23-04-2014,whole milk
32944,1553,05-09-2014,baking powder
32945,3628,01-08-2014,nut snack
32946,2280,11-12-2014,candles
32947,4236,13-05-2014,napkins
32948,1358,15-12-2014,whipped/sour cream
32949,4638,11-10-2014,whipped/sour cream
32950,1343,27-11-2014,fruit/vegetable juice
32951,3612,16-02-2014,flour
32952,4596,19-02-2014,soda
32953,2399,26-03-2014,napkins
32954,3300,10-07-2014,rolls/buns
32955,3502,14-02-2014,coffee
32956,1127,06-02-2014,soda
32957,1296,19-05-2014,soft cheese
32958,3739,12-01-2014,red/blush wine
32959,4661,15-02-2014,cream cheese 
32960,3287,23-04-2014,napkins
32961,4746,02-01-2014,margarine
32962,4282,20-06-2014,baking powder
32963,3757,07-04-2014,dessert
32964,3279,09-10-2014,soda
32965,3387,22-09-2014,shopping bags
32966,2553,26-12-2014,bottled water
32967,3697,11-02-2014,other vegetables
32968,1819,22-12-2014,coffee
32969,2607,25-01-2014,margarine
32970,2615,29-05-2014,chocolate
32971,1196,15-08-2014,domestic eggs
32972,2926,16-06-2014,domestic eggs
32973,2294,08-01-2014,sugar
32974,4967,22-04-2014,rolls/buns
32975,1284,01-09-2014,salty snack
32976,2089,03-05-2014,pastry
32977,1284,26-06-2014,margarine
32978,1246,03-03-2014,whipped/sour cream
32979,3038,18-04-2014,pot plants
32980,2910,28-03-2014,other vegetables
32981,3957,01-09-2014,salty snack
32982,4493,16-03-2014,whipped/sour cream
32983,1972,02-05-2014,bottled beer
32984,2492,10-03-2014,instant coffee
32985,2943,11-09-2014,chocolate marshmallow
32986,2686,20-12-2014,ready soups
32987,3968,05-11-2014,bottled beer
32988,1955,03-06-2014,shopping bags
32989,2665,11-10-2014,chocolate marshmallow
32990,3850,27-03-2014,cling film/bags
32991,2973,31-10-2014,domestic eggs
32992,3264,27-06-2014,white bread
32993,1591,15-01-2014,frozen meals
32994,1747,07-09-2014,roll products 
32995,1255,26-09-2014,soda
32996,4683,17-09-2014,specialty bar
32997,1102,13-04-2014,candy
32998,4618,18-11-2014,other vegetables
32999,2508,28-05-2014,frozen vegetables
33000,4165,03-04-2014,hard cheese
33001,2168,06-10-2014,fruit/vegetable juice
33002,2929,22-10-2014,cleaner
33003,1316,17-01-2014,rolls/buns
33004,3991,03-07-2014,kitchen towels
33005,2142,27-08-2014,waffles
33006,4671,22-10-2014,house keeping products
33007,1051,26-12-2014,shopping bags
33008,1410,24-06-2014,whipped/sour cream
33009,3752,25-11-2014,dish cleaner
33010,1054,16-01-2014,soda
33011,2591,01-09-2014,soda
33012,2454,22-07-2014,soda
33013,2510,20-04-2014,margarine
33014,1946,29-04-2014,cooking chocolate
33015,4069,04-08-2014,baking powder
33016,2778,09-05-2014,domestic eggs
33017,1175,20-09-2014,pasta
33018,4292,19-01-2014,whipped/sour cream
33019,3776,16-03-2014,dishes
33020,2573,08-05-2014,long life bakery product
33021,2510,23-06-2014,chocolate
33022,1003,19-01-2014,frozen meals
33023,4699,21-07-2014,coffee
33024,3189,28-10-2014,rolls/buns
33025,4406,06-04-2014,hard cheese
33026,2325,20-01-2014,whole milk
33027,4069,10-08-2014,pickled vegetables
33028,1726,15-05-2014,pastry
33029,3026,10-06-2014,chewing gum
33030,4015,02-05-2014,rolls/buns
33031,3260,30-12-2014,dish cleaner
33032,3890,21-12-2014,soda
33033,2237,10-10-2014,coffee
33034,2641,20-07-2014,soda
33035,2581,02-08-2014,canned beer
33036,2030,06-09-2014,shopping bags
33037,2024,21-07-2014,dessert
33038,1729,19-04-2014,newspapers
33039,2331,08-04-2014,tropical fruit
33040,1890,12-09-2014,roll products 
33041,4579,10-05-2014,butter
33042,3140,03-08-2014,salty snack
33043,4492,24-04-2014,brown bread
33044,3537,26-03-2014,coffee
33045,3581,23-10-2014,frozen meals
33046,4924,19-01-2014,pastry
33047,2589,11-04-2014,spices
33048,3302,22-06-2014,hygiene articles
33049,4566,13-04-2014,white bread
33050,2758,30-01-2014,napkins
33051,4790,07-09-2014,candy
33052,4178,18-12-2014,bottled beer
33053,2051,01-05-2014,flour
33054,1647,20-11-2014,specialty chocolate
33055,2778,15-05-2014,soda
33056,1651,23-03-2014,soda
33057,3760,11-09-2014,yogurt
33058,4511,15-09-2014,soda
33059,4674,31-05-2014,bottled water
33060,3684,20-07-2014,napkins
33061,3094,26-06-2014,cream cheese 
33062,2726,02-08-2014,cream cheese 
33063,4897,25-11-2014,coffee
33064,3408,07-04-2014,root vegetables
33065,4294,03-03-2014,domestic eggs
33066,4404,29-04-2014,root vegetables
33067,3692,01-02-2014,frozen dessert
33068,2370,27-07-2014,chewing gum
33069,2137,25-04-2014,canned vegetables
33070,4272,22-07-2014,pastry
33071,3042,11-07-2014,rolls/buns
33072,2974,02-09-2014,pastry
33073,1967,03-11-2014,fruit/vegetable juice
33074,1208,03-08-2014,soft cheese
33075,2436,27-11-2014,newspapers
33076,3379,10-12-2014,roll products 
33077,3148,25-10-2014,shopping bags
33078,2831,25-05-2014,fruit/vegetable juice
33079,1796,06-08-2014,chocolate
33080,4729,27-12-2014,shopping bags
33081,3308,05-11-2014,tea
33082,3848,04-01-2014,chocolate marshmallow
33083,1641,09-02-2014,cream cheese 
33084,1279,28-04-2014,pastry
33085,3495,03-09-2014,pastry
33086,4484,23-04-2014,shopping bags
33087,4578,13-08-2014,white bread
33088,1027,22-09-2014,rolls/buns
33089,2388,28-08-2014,salty snack
33090,4762,08-07-2014,pastry
33091,4687,13-06-2014,soda
33092,1965,02-01-2014,chewing gum
33093,3246,04-10-2014,yogurt
33094,2541,14-01-2014,soda
33095,4363,24-12-2014,long life bakery product
33096,4143,07-03-2014,mustard
33097,2038,04-02-2014,pastry
33098,1865,06-06-2014,bottled beer
33099,1003,27-02-2014,rolls/buns
33100,3358,09-09-2014,cream cheese 
33101,4782,30-10-2014,margarine
33102,4952,15-07-2014,sugar
33103,4042,26-07-2014,frozen dessert
33104,2907,02-09-2014,candy
33105,4693,29-03-2014,bottled beer
33106,1980,12-09-2014,domestic eggs
33107,4217,27-07-2014,dishes
33108,4106,21-09-2014,pastry
33109,4137,12-09-2014,shopping bags
33110,2862,02-06-2014,kitchen towels
33111,4115,07-05-2014,shopping bags
33112,3394,22-11-2014,yogurt
33113,2729,22-05-2014,soft cheese
33114,1949,18-10-2014,semi-finished bread
33115,4832,28-08-2014,shopping bags
33116,1276,07-06-2014,dessert
33117,3584,20-07-2014,frozen fish
33118,2958,17-12-2014,bottled water
33119,4061,04-07-2014,dish cleaner
33120,3568,13-08-2014,beverages
33121,1680,15-05-2014,pet care
33122,1588,19-07-2014,root vegetables
33123,2923,02-11-2014,yogurt
33124,4751,02-03-2014,butter
33125,1633,05-07-2014,ready soups
33126,2235,13-10-2014,frozen vegetables
33127,1466,09-04-2014,rolls/buns
33128,3520,12-05-2014,sliced cheese
33129,3090,07-06-2014,newspapers
33130,2341,22-12-2014,rolls/buns
33131,2140,06-10-2014,whole milk
33132,1017,14-10-2014,brown bread
33133,2177,19-08-2014,soups
33134,3129,02-06-2014,coffee
33135,4299,21-10-2014,seasonal products
33136,1294,24-06-2014,white wine
33137,2851,16-01-2014,rolls/buns
33138,3948,08-04-2014,whipped/sour cream
33139,2047,28-04-2014,waffles
33140,1910,26-02-2014,margarine
33141,2834,01-08-2014,sliced cheese
33142,1561,15-05-2014,sugar
33143,1552,09-01-2014,rolls/buns
33144,3353,10-05-2014,soda
33145,1646,17-06-2014,white bread
33146,1554,31-01-2014,hygiene articles
33147,1622,17-05-2014,misc. beverages
33148,3575,03-05-2014,butter
33149,4396,20-03-2014,roll products 
33150,4858,14-01-2014,detergent
33151,1012,22-06-2014,frozen vegetables
33152,4137,21-12-2014,fruit/vegetable juice
33153,1342,14-02-2014,napkins
33154,2573,21-01-2014,pastry
33155,4437,13-11-2014,other vegetables
33156,2175,23-05-2014,pastry
33157,3879,18-08-2014,brown bread
33158,4378,05-10-2014,vinegar
33159,4721,01-07-2014,processed cheese
33160,2138,01-10-2014,bottled water
33161,4673,10-12-2014,bottled water
33162,1806,20-06-2014,whipped/sour cream
33163,2924,27-03-2014,sliced cheese
33164,4201,21-10-2014,rolls/buns
33165,2763,31-05-2014,shopping bags
33166,3101,21-05-2014,fruit/vegetable juice
33167,1235,26-05-2014,butter
33168,4715,04-09-2014,specialty fat
33169,4684,11-07-2014,oil
33170,4840,15-04-2014,whole milk
33171,3137,29-11-2014,newspapers
33172,2121,22-04-2014,soda
33173,3054,17-01-2014,semi-finished bread
33174,3156,02-01-2014,whipped/sour cream
33175,3965,21-09-2014,yogurt
33176,2011,20-01-2014,whipped/sour cream
33177,2184,19-05-2014,shopping bags
33178,3777,26-02-2014,waffles
33179,2199,30-01-2014,coffee
33180,1983,02-10-2014,margarine
33181,2806,21-01-2014,newspapers
33182,3657,28-07-2014,pastry
33183,1606,05-08-2014,butter
33184,4211,22-03-2014,rolls/buns
33185,3822,04-09-2014,frozen vegetables
33186,2868,02-04-2014,soda
33187,4674,15-05-2014,dishes
33188,1130,18-08-2014,yogurt
33189,3530,18-06-2014,frozen meals
33190,1998,22-02-2014,whipped/sour cream
33191,1174,19-11-2014,baking powder
33192,1070,05-11-2014,cream cheese 
33193,1654,10-08-2014,cream cheese 
33194,4104,05-11-2014,domestic eggs
33195,3113,06-01-2014,hygiene articles
33196,3911,24-03-2014,mayonnaise
33197,1057,05-03-2014,salty snack
33198,1618,17-11-2014,cream cheese 
33199,3385,04-05-2014,UHT-milk
33200,3462,04-02-2014,pet care
33201,1773,18-12-2014,bottled water
33202,4202,28-02-2014,popcorn
33203,2258,05-03-2014,yogurt
33204,3474,26-11-2014,newspapers
33205,2421,06-05-2014,other vegetables
33206,3722,05-07-2014,butter
33207,4894,23-09-2014,dishes
33208,3514,23-07-2014,soda
33209,3807,02-03-2014,cat food
33210,2660,20-03-2014,bottled water
33211,1419,17-05-2014,flour
33212,2271,30-09-2014,frozen dessert
33213,3188,08-05-2014,fruit/vegetable juice
33214,1598,25-04-2014,cream cheese 
33215,1337,06-08-2014,cling film/bags
33216,4740,10-10-2014,rolls/buns
33217,3275,04-12-2014,yogurt
33218,2832,30-05-2014,specialty chocolate
33219,1609,02-07-2014,soft cheese
33220,2627,17-05-2014,liquor (appetizer)
33221,4285,17-08-2014,pastry
33222,3418,27-11-2014,beverages
33223,4732,03-12-2014,soda
33224,3442,16-11-2014,canned fish
33225,3946,26-12-2014,salt
33226,2990,30-03-2014,rolls/buns
33227,3225,15-07-2014,bottled beer
33228,1494,23-11-2014,pip fruit
33229,3549,06-12-2014,frozen meals
33230,3384,23-09-2014,rolls/buns
33231,3746,03-01-2014,meat spreads
33232,3603,13-08-2014,white bread
33233,2120,30-05-2014,butter
33234,2065,20-10-2014,soda
33235,1285,27-10-2014,pastry
33236,3835,08-05-2014,pastry
33237,2160,15-01-2014,margarine
33238,4995,02-06-2014,mayonnaise
33239,1970,29-01-2014,citrus fruit
33240,2043,07-07-2014,shopping bags
33241,3487,09-01-2014,rolls/buns
33242,2524,17-10-2014,domestic eggs
33243,2045,10-02-2014,soda
33244,2445,31-05-2014,tropical fruit
33245,4616,31-01-2014,pastry
33246,2195,08-03-2014,canned beer
33247,1883,31-05-2014,dishes
33248,2083,21-10-2014,brown bread
33249,4576,21-11-2014,dessert
33250,4464,11-04-2014,oil
33251,3925,26-07-2014,bottled water
33252,4450,31-10-2014,bottled beer
33253,1059,11-06-2014,dessert
33254,4113,14-03-2014,root vegetables
33255,4154,26-07-2014,frozen fish
33256,2490,19-04-2014,white bread
33257,1551,28-04-2014,mayonnaise
33258,1275,06-11-2014,rolls/buns
33259,3935,19-10-2014,rolls/buns
33260,3487,25-10-2014,pip fruit
33261,3986,08-09-2014,oil
33262,3282,26-10-2014,kitchen towels
33263,4488,20-10-2014,ice cream
33264,4946,03-04-2014,yogurt
33265,4081,16-04-2014,chocolate marshmallow
33266,1603,16-03-2014,flour
33267,1107,13-08-2014,whole milk
33268,2272,25-07-2014,yogurt
33269,4705,12-04-2014,female sanitary products
33270,1811,16-08-2014,long life bakery product
33271,2772,03-08-2014,whipped/sour cream
33272,4412,09-12-2014,specialty chocolate
33273,1219,02-10-2014,canned beer
33274,4435,17-10-2014,domestic eggs
33275,2715,28-01-2014,newspapers
33276,2121,03-11-2014,chocolate
33277,2802,27-04-2014,chocolate
33278,1741,19-07-2014,margarine
33279,4278,03-07-2014,soda
33280,1634,10-02-2014,fruit/vegetable juice
33281,3856,08-02-2014,yogurt
33282,3029,19-10-2014,vinegar
33283,3361,23-06-2014,softener
33284,4613,17-07-2014,fruit/vegetable juice
33285,1805,11-11-2014,soda
33286,2147,02-05-2014,soda
33287,1864,29-04-2014,domestic eggs
33288,2789,19-09-2014,flour
33289,2296,12-06-2014,domestic eggs
33290,1526,11-05-2014,sugar
33291,4951,10-05-2014,newspapers
33292,3809,11-05-2014,red/blush wine
33293,2685,06-12-2014,rolls/buns
33294,1107,22-07-2014,rolls/buns
33295,4264,20-07-2014,soft cheese
33296,4974,05-11-2014,root vegetables
33297,1081,11-02-2014,beverages
33298,1111,07-05-2014,other vegetables
33299,4683,30-06-2014,oil
33300,2835,21-11-2014,rolls/buns
33301,4123,07-07-2014,bottled water
33302,1613,02-08-2014,whole milk
33303,3361,14-01-2014,white wine
33304,3425,02-07-2014,pastry
33305,3617,02-08-2014,brown bread
33306,4669,05-08-2014,specialty chocolate
33307,1922,02-07-2014,bottled water
33308,2947,03-03-2014,bottled water
33309,3953,13-05-2014,red/blush wine
33310,1169,15-04-2014,napkins
33311,4192,17-02-2014,whole milk
33312,1239,02-08-2014,roll products 
33313,3041,18-02-2014,pastry
33314,2520,16-01-2014,canned fruit
33315,2426,12-09-2014,root vegetables
33316,1235,05-11-2014,dog food
33317,3799,17-09-2014,whipped/sour cream
33318,1124,05-03-2014,bottled beer
33319,3035,16-04-2014,male cosmetics
33320,4832,18-12-2014,specialty bar
33321,2394,24-02-2014,whipped/sour cream
33322,4185,20-11-2014,rolls/buns
33323,1832,01-09-2014,spread cheese
33324,2666,11-04-2014,frozen vegetables
33325,4686,24-11-2014,whipped/sour cream
33326,2120,21-01-2014,soda
33327,1186,09-02-2014,soda
33328,2377,13-02-2014,pastry
33329,3675,13-07-2014,butter milk
33330,3466,31-05-2014,rolls/buns
33331,4211,02-05-2014,rolls/buns
33332,2832,04-08-2014,curd
33333,4811,12-09-2014,bottled water
33334,3619,21-12-2014,cat food
33335,1722,13-10-2014,butter
33336,1681,20-04-2014,butter
33337,4097,14-07-2014,other vegetables
33338,3878,19-04-2014,misc. beverages
33339,4983,21-06-2014,root vegetables
33340,3100,11-08-2014,margarine
33341,1680,10-12-2014,specialty bar
33342,2041,10-09-2014,dessert
33343,3006,06-01-2014,waffles
33344,1445,23-01-2014,pip fruit
